StartTime,EndTime,HydroPowerProduction
01/02/2023 06:16,01/02/2023 06:16,1121.2
01/02/2023 06:19,01/02/2023 06:19,1130
01/02/2023 06:22,01/02/2023 06:22,1130.3
01/02/2023 06:25,01/02/2023 06:25,1132.7
01/02/2023 06:28,01/02/2023 06:28,1132.3
01/02/2023 06:31,01/02/2023 06:31,1135
01/02/2023 06:34,01/02/2023 06:34,1146.8
01/02/2023 06:37,01/02/2023 06:37,1141.5
01/02/2023 06:40,01/02/2023 06:40,1150.7
01/02/2023 06:43,01/02/2023 06:43,1153
01/02/2023 06:46,01/02/2023 06:46,1134.7
01/02/2023 06:49,01/02/2023 06:49,1103.5
01/02/2023 06:52,01/02/2023 06:52,1115.3
01/02/2023 06:55,01/02/2023 06:55,1128.2
01/02/2023 06:58,01/02/2023 06:58,1139.2
01/02/2023 07:01,01/02/2023 07:01,1167.1
01/02/2023 07:04,01/02/2023 07:04,1234.6
01/02/2023 07:07,01/02/2023 07:07,1320.6
01/02/2023 07:10,01/02/2023 07:10,1372
01/02/2023 07:13,01/02/2023 07:13,1378.2
01/02/2023 07:16,01/02/2023 07:16,1380.7
01/02/2023 07:19,01/02/2023 07:19,1394.7
01/02/2023 07:22,01/02/2023 07:22,1394
01/02/2023 07:25,01/02/2023 07:25,1408.7
01/02/2023 07:28,01/02/2023 07:28,1405.7
01/02/2023 07:31,01/02/2023 07:31,1391.5
01/02/2023 07:34,01/02/2023 07:34,1366.8
01/02/2023 07:37,01/02/2023 07:37,1356.5
01/02/2023 07:40,01/02/2023 07:40,1361.7
01/02/2023 07:43,01/02/2023 07:43,1361.2
01/02/2023 07:46,01/02/2023 07:46,1365.5
01/02/2023 07:49,01/02/2023 07:49,1384.6
01/02/2023 07:52,01/02/2023 07:52,1412.1
01/02/2023 07:55,01/02/2023 07:55,1443
01/02/2023 07:58,01/02/2023 07:58,1472.1
01/02/2023 08:01,01/02/2023 08:01,1499.8
01/02/2023 08:04,01/02/2023 08:04,1500.3
01/02/2023 08:07,01/02/2023 08:07,1613.9
01/02/2023 08:10,01/02/2023 08:10,1647.5
01/02/2023 08:13,01/02/2023 08:13,1679.5
01/02/2023 08:16,01/02/2023 08:16,1692.1
01/02/2023 08:19,01/02/2023 08:19,1696
01/02/2023 08:22,01/02/2023 08:22,1702.5
01/02/2023 08:25,01/02/2023 08:25,1723
01/02/2023 08:28,01/02/2023 08:28,1737.7
01/02/2023 08:31,01/02/2023 08:31,1788.8
01/02/2023 08:34,01/02/2023 08:34,1804.3
01/02/2023 08:37,01/02/2023 08:37,1819.8
01/02/2023 08:40,01/02/2023 08:40,1837.5
01/02/2023 08:43,01/02/2023 08:43,1821.2
01/02/2023 08:46,01/02/2023 08:46,1832.5
01/02/2023 08:49,01/02/2023 08:49,1847.7
01/02/2023 08:52,01/02/2023 08:52,1850.1
01/02/2023 08:55,01/02/2023 08:55,1904.2
01/02/2023 08:58,01/02/2023 08:58,1939
01/02/2023 09:01,01/02/2023 09:01,1968.1
01/02/2023 09:04,01/02/2023 09:04,1983.1
01/02/2023 09:07,01/02/2023 09:07,2059.5
01/02/2023 09:10,01/02/2023 09:10,2106.2
01/02/2023 09:13,01/02/2023 09:13,2150.9
01/02/2023 09:16,01/02/2023 09:16,2155.3
01/02/2023 09:19,01/02/2023 09:19,2121.8
01/02/2023 09:22,01/02/2023 09:22,2103
01/02/2023 09:25,01/02/2023 09:25,2183.5
01/02/2023 09:28,01/02/2023 09:28,2224
01/02/2023 09:31,01/02/2023 09:31,2222.2
01/02/2023 09:34,01/02/2023 09:34,2184.2
01/02/2023 09:37,01/02/2023 09:37,2172.3
01/02/2023 09:40,01/02/2023 09:40,2179.8
01/02/2023 09:43,01/02/2023 09:43,2172
01/02/2023 09:46,01/02/2023 09:46,2147.2
01/02/2023 09:49,01/02/2023 09:49,2129.2
01/02/2023 09:52,01/02/2023 09:52,2113.3
01/02/2023 09:55,01/02/2023 09:55,2120.5
01/02/2023 09:58,01/02/2023 09:58,2127.7
01/02/2023 10:01,01/02/2023 10:01,2123.8
01/02/2023 10:04,01/02/2023 10:04,2149.3
01/02/2023 10:07,01/02/2023 10:07,2198.5
01/02/2023 10:10,01/02/2023 10:10,2265
01/02/2023 10:13,01/02/2023 10:13,2279.7
01/02/2023 10:16,01/02/2023 10:16,2277.2
01/02/2023 10:19,01/02/2023 10:19,2285.2
01/02/2023 10:22,01/02/2023 10:22,2285
01/02/2023 10:25,01/02/2023 10:25,2274.3
01/02/2023 10:28,01/02/2023 10:28,2281
01/02/2023 10:31,01/02/2023 10:31,2283
01/02/2023 10:34,01/02/2023 10:34,2271.2
01/02/2023 10:37,01/02/2023 10:37,2266.3
01/02/2023 10:40,01/02/2023 10:40,2250.7
01/02/2023 10:43,01/02/2023 10:43,2267.5
01/02/2023 10:46,01/02/2023 10:46,2272.3
01/02/2023 10:49,01/02/2023 10:49,2273.8
01/02/2023 10:52,01/02/2023 10:52,2270.7
01/02/2023 10:55,01/02/2023 10:55,2276
01/02/2023 10:58,01/02/2023 10:58,2276.7
01/02/2023 11:01,01/02/2023 11:01,2272.3
01/02/2023 11:04,01/02/2023 11:04,2283.5
01/02/2023 11:07,01/02/2023 11:07,2249.2
01/02/2023 11:10,01/02/2023 11:10,2227.3
01/02/2023 11:13,01/02/2023 11:13,2225
01/02/2023 11:16,01/02/2023 11:16,2230.2
01/02/2023 11:19,01/02/2023 11:19,2224.1
01/02/2023 11:22,01/02/2023 11:22,2216.8
01/02/2023 11:25,01/02/2023 11:25,2212.2
01/02/2023 11:28,01/02/2023 11:28,2204
01/02/2023 11:31,01/02/2023 11:31,2199
01/02/2023 11:34,01/02/2023 11:34,2200.3
01/02/2023 11:37,01/02/2023 11:37,2203
01/02/2023 11:40,01/02/2023 11:40,2214.2
01/02/2023 11:43,01/02/2023 11:43,2219.7
01/02/2023 11:46,01/02/2023 11:46,2237.5
01/02/2023 11:49,01/02/2023 11:49,2246
01/02/2023 11:52,01/02/2023 11:52,2231.8
01/02/2023 11:55,01/02/2023 11:55,2227.5
01/02/2023 11:58,01/02/2023 11:58,2230.3
01/02/2023 12:01,01/02/2023 12:01,2227.7
01/02/2023 12:04,01/02/2023 12:04,2245.8
01/02/2023 12:07,01/02/2023 12:07,2224.7
01/02/2023 12:10,01/02/2023 12:10,2208
01/02/2023 12:13,01/02/2023 12:13,2194.8
01/02/2023 12:16,01/02/2023 12:16,2182
01/02/2023 12:19,01/02/2023 12:19,2169
01/02/2023 12:22,01/02/2023 12:22,2183.7
01/02/2023 12:25,01/02/2023 12:25,2182.2
01/02/2023 12:28,01/02/2023 12:28,2194.3
01/02/2023 12:31,01/02/2023 12:31,2216.3
01/02/2023 12:34,01/02/2023 12:34,2218.5
01/02/2023 12:37,01/02/2023 12:37,2216
01/02/2023 12:40,01/02/2023 12:40,2220.5
01/02/2023 12:43,01/02/2023 12:43,2220.3
01/02/2023 12:46,01/02/2023 12:46,2217.3
01/02/2023 12:49,01/02/2023 12:49,2239.3
01/02/2023 12:52,01/02/2023 12:52,2228.7
01/02/2023 12:55,01/02/2023 12:55,2236
01/02/2023 12:58,01/02/2023 12:58,2226.3
01/02/2023 13:01,01/02/2023 13:01,2221
01/02/2023 13:04,01/02/2023 13:04,2214.3
01/02/2023 13:07,01/02/2023 13:07,2211.5
01/02/2023 13:10,01/02/2023 13:10,2210.5
01/02/2023 13:13,01/02/2023 13:13,2191
01/02/2023 13:16,01/02/2023 13:16,2186.5
01/02/2023 13:19,01/02/2023 13:19,2185.5
01/02/2023 13:22,01/02/2023 13:22,2178
01/02/2023 13:25,01/02/2023 13:25,2176
01/02/2023 13:28,01/02/2023 13:28,2178.2
01/02/2023 13:31,01/02/2023 13:31,2182.8
01/02/2023 13:34,01/02/2023 13:34,2196.7
01/02/2023 13:37,01/02/2023 13:37,2194.7
01/02/2023 13:40,01/02/2023 13:40,2150.2
01/02/2023 13:43,01/02/2023 13:43,2140.8
01/02/2023 13:46,01/02/2023 13:46,2122.4
01/02/2023 13:49,01/02/2023 13:49,2125
01/02/2023 13:52,01/02/2023 13:52,2120.2
01/02/2023 13:55,01/02/2023 13:55,2116
01/02/2023 13:58,01/02/2023 13:58,2123.2
01/02/2023 14:01,01/02/2023 14:01,2126.8
01/02/2023 14:04,01/02/2023 14:04,2163
01/02/2023 14:07,01/02/2023 14:07,2155.8
01/02/2023 14:10,01/02/2023 14:10,2165.5
01/02/2023 14:13,01/02/2023 14:13,2160
01/02/2023 14:16,01/02/2023 14:16,2162.7
01/02/2023 14:19,01/02/2023 14:19,2170.7
01/02/2023 14:22,01/02/2023 14:22,2167.5
01/02/2023 14:25,01/02/2023 14:25,2164.3
01/02/2023 14:28,01/02/2023 14:28,2153.5
01/02/2023 14:31,01/02/2023 14:31,2147.5
01/02/2023 14:34,01/02/2023 14:34,2138
01/02/2023 14:37,01/02/2023 14:37,2135.5
01/02/2023 14:40,01/02/2023 14:40,2146.3
01/02/2023 14:43,01/02/2023 14:43,2144.3
01/02/2023 14:46,01/02/2023 14:46,2146.7
01/02/2023 14:49,01/02/2023 14:49,2156.5
01/02/2023 14:52,01/02/2023 14:52,2145.3
01/02/2023 14:55,01/02/2023 14:55,2149.2
01/02/2023 14:58,01/02/2023 14:58,2144.5
01/02/2023 15:01,01/02/2023 15:01,2145
01/02/2023 15:04,01/02/2023 15:04,2146.8
01/02/2023 15:07,01/02/2023 15:07,2149.8
01/02/2023 15:10,01/02/2023 15:10,2152.3
01/02/2023 15:13,01/02/2023 15:13,2154.3
01/02/2023 15:16,01/02/2023 15:16,2146.2
01/02/2023 15:19,01/02/2023 15:19,2131.8
01/02/2023 15:22,01/02/2023 15:22,2128.7
01/02/2023 15:25,01/02/2023 15:25,2128.7
01/02/2023 15:28,01/02/2023 15:28,2127.2
01/02/2023 15:31,01/02/2023 15:31,2115.7
01/02/2023 15:34,01/02/2023 15:34,2108.7
01/02/2023 15:37,01/02/2023 15:37,2110.5
01/02/2023 15:40,01/02/2023 15:40,2117.3
01/02/2023 15:43,01/02/2023 15:43,2115.3
01/02/2023 15:46,01/02/2023 15:46,2114.3
01/02/2023 15:49,01/02/2023 15:49,2116.8
01/02/2023 15:52,01/02/2023 15:52,2108.3
01/02/2023 15:55,01/02/2023 15:55,2113.7
01/02/2023 15:58,01/02/2023 15:58,2111.3
01/02/2023 16:01,01/02/2023 16:01,2110.7
01/02/2023 16:04,01/02/2023 16:04,2124.2
01/02/2023 16:07,01/02/2023 16:07,2119.2
01/02/2023 16:10,01/02/2023 16:10,2118.5
01/02/2023 16:13,01/02/2023 16:13,2107.5
01/02/2023 16:16,01/02/2023 16:16,2107
01/02/2023 16:19,01/02/2023 16:19,2104.2
01/02/2023 16:22,01/02/2023 16:22,2109.2
01/02/2023 16:25,01/02/2023 16:25,2104.5
01/02/2023 16:28,01/02/2023 16:28,2094
01/02/2023 16:31,01/02/2023 16:31,2099.5
01/02/2023 16:34,01/02/2023 16:34,2098.2
01/02/2023 16:37,01/02/2023 16:37,2086.7
01/02/2023 16:40,01/02/2023 16:40,2092.3
01/02/2023 16:43,01/02/2023 16:43,2094.8
01/02/2023 16:46,01/02/2023 16:46,2095.5
01/02/2023 16:49,01/02/2023 16:49,2110.5
01/02/2023 16:52,01/02/2023 16:52,2104.3
01/02/2023 16:55,01/02/2023 16:55,2120.7
01/02/2023 16:58,01/02/2023 16:58,2167.6
01/02/2023 17:01,01/02/2023 17:01,2235.2
01/02/2023 17:04,01/02/2023 17:04,2238
01/02/2023 17:07,01/02/2023 17:07,2247
01/02/2023 17:10,01/02/2023 17:10,2239.3
01/02/2023 17:13,01/02/2023 17:13,2226.5
01/02/2023 17:16,01/02/2023 17:16,2219.5
01/02/2023 17:19,01/02/2023 17:19,2215.3
01/02/2023 17:22,01/02/2023 17:22,2222.3
01/02/2023 17:25,01/02/2023 17:25,2245.2
01/02/2023 17:28,01/02/2023 17:28,2246.7
01/02/2023 17:31,01/02/2023 17:31,2245.3
01/02/2023 17:34,01/02/2023 17:34,2252.7
01/02/2023 17:37,01/02/2023 17:37,2257
01/02/2023 17:40,01/02/2023 17:40,2259.5
01/02/2023 17:43,01/02/2023 17:43,2259.7
01/02/2023 17:46,01/02/2023 17:46,2262.5
01/02/2023 17:49,01/02/2023 17:49,2246.5
01/02/2023 17:52,01/02/2023 17:52,2247.3
01/02/2023 17:55,01/02/2023 17:55,2251
01/02/2023 17:58,01/02/2023 17:58,2275.6
01/02/2023 18:01,01/02/2023 18:01,2291.7
01/02/2023 18:04,01/02/2023 18:04,2316
01/02/2023 18:07,01/02/2023 18:07,2300.2
01/02/2023 18:10,01/02/2023 18:10,2321.6
01/02/2023 18:13,01/02/2023 18:13,2362.6
01/02/2023 18:16,01/02/2023 18:16,2370.3
01/02/2023 18:19,01/02/2023 18:19,2374.7
01/02/2023 18:22,01/02/2023 18:22,2394.5
01/02/2023 18:25,01/02/2023 18:25,2408.2
01/02/2023 18:28,01/02/2023 18:28,2429.8
01/02/2023 18:31,01/02/2023 18:31,2436
01/02/2023 18:34,01/02/2023 18:34,2424.8
01/02/2023 18:37,01/02/2023 18:37,2424
01/02/2023 18:40,01/02/2023 18:40,2426.2
01/02/2023 18:43,01/02/2023 18:43,2417.7
01/02/2023 18:46,01/02/2023 18:46,2418.2
01/02/2023 18:49,01/02/2023 18:49,2418.2
01/02/2023 18:52,01/02/2023 18:52,2437
01/02/2023 18:55,01/02/2023 18:55,2450.5
01/02/2023 18:58,01/02/2023 18:58,2460.3
01/02/2023 19:01,01/02/2023 19:01,2458.5
01/02/2023 19:04,01/02/2023 19:04,2415.7
01/02/2023 19:07,01/02/2023 19:07,2405.8
01/02/2023 19:10,01/02/2023 19:10,2414.2
01/02/2023 19:13,01/02/2023 19:13,2336.8
01/02/2023 19:16,01/02/2023 19:16,2320.8
01/02/2023 19:19,01/02/2023 19:19,2293.9
01/02/2023 19:22,01/02/2023 19:22,2282.8
01/02/2023 19:25,01/02/2023 19:25,2286.8
01/02/2023 19:28,01/02/2023 19:28,2291.7
01/02/2023 19:31,01/02/2023 19:31,2275.8
01/02/2023 19:34,01/02/2023 19:34,2254.2
01/02/2023 19:37,01/02/2023 19:37,2246.2
01/02/2023 19:40,01/02/2023 19:40,2254.2
01/02/2023 19:43,01/02/2023 19:43,2256.3
01/02/2023 19:46,01/02/2023 19:46,2254.2
01/02/2023 19:49,01/02/2023 19:49,2246.8
01/02/2023 19:52,01/02/2023 19:52,2258.5
01/02/2023 19:55,01/02/2023 19:55,2247.8
01/02/2023 19:58,01/02/2023 19:58,2258.2
01/02/2023 20:01,01/02/2023 20:01,2259.8
01/02/2023 20:04,01/02/2023 20:04,2284.2
01/02/2023 20:07,01/02/2023 20:07,2279.8
01/02/2023 20:10,01/02/2023 20:10,2288.7
01/02/2023 20:13,01/02/2023 20:13,2289.3
01/02/2023 20:16,01/02/2023 20:16,2298.5
01/02/2023 20:19,01/02/2023 20:19,2293.3
01/02/2023 20:22,01/02/2023 20:22,2297.3
01/02/2023 20:25,01/02/2023 20:25,2303
01/02/2023 20:28,01/02/2023 20:28,2318
01/02/2023 20:31,01/02/2023 20:31,2353.6
01/02/2023 20:34,01/02/2023 20:34,2375
01/02/2023 20:37,01/02/2023 20:37,2364
01/02/2023 20:40,01/02/2023 20:40,2363
01/02/2023 20:43,01/02/2023 20:43,2355.3
01/02/2023 20:46,01/02/2023 20:46,2367
01/02/2023 20:49,01/02/2023 20:49,2385.3
01/02/2023 20:52,01/02/2023 20:52,2382.7
01/02/2023 20:55,01/02/2023 20:55,2382.5
01/02/2023 20:58,01/02/2023 20:58,2386.8
01/02/2023 21:01,01/02/2023 21:01,2380.5
01/02/2023 21:04,01/02/2023 21:04,2419.2
01/02/2023 21:07,01/02/2023 21:07,2422
01/02/2023 21:10,01/02/2023 21:10,2422.3
01/02/2023 21:13,01/02/2023 21:13,2412.8
01/02/2023 21:16,01/02/2023 21:16,2414
01/02/2023 21:19,01/02/2023 21:19,2417.5
01/02/2023 21:22,01/02/2023 21:22,2428.1
01/02/2023 21:25,01/02/2023 21:25,2428
01/02/2023 21:28,01/02/2023 21:28,2430.5
01/02/2023 21:31,01/02/2023 21:31,2427
01/02/2023 21:34,01/02/2023 21:34,2420.8
01/02/2023 21:37,01/02/2023 21:37,2426.3
01/02/2023 21:40,01/02/2023 21:40,2423.2
01/02/2023 21:43,01/02/2023 21:43,2413.7
01/02/2023 21:46,01/02/2023 21:46,2436.3
01/02/2023 21:49,01/02/2023 21:49,2436.8
01/02/2023 21:52,01/02/2023 21:52,2437.8
01/02/2023 21:55,01/02/2023 21:55,2437.3
01/02/2023 21:58,01/02/2023 21:58,2435.5
01/02/2023 22:01,01/02/2023 22:01,2421.2
01/02/2023 22:04,01/02/2023 22:04,2360
01/02/2023 22:07,01/02/2023 22:07,2283.9
01/02/2023 22:10,01/02/2023 22:10,2281.2
01/02/2023 22:13,01/02/2023 22:13,2277.3
01/02/2023 22:16,01/02/2023 22:16,2271
01/02/2023 22:19,01/02/2023 22:19,2253
01/02/2023 22:22,01/02/2023 22:22,2253
01/02/2023 22:25,01/02/2023 22:25,2237.5
01/02/2023 22:28,01/02/2023 22:28,2238.8
01/02/2023 22:31,01/02/2023 22:31,2227.3
01/02/2023 22:34,01/02/2023 22:34,2227.3
01/02/2023 22:37,01/02/2023 22:37,2223.7
01/02/2023 22:40,01/02/2023 22:40,2218.5
01/02/2023 22:43,01/02/2023 22:43,2217.5
01/02/2023 22:46,01/02/2023 22:46,2218.5
01/02/2023 22:49,01/02/2023 22:49,2229
01/02/2023 22:52,01/02/2023 22:52,2211.9
01/02/2023 22:55,01/02/2023 22:55,2214.2
01/02/2023 22:58,01/02/2023 22:58,2210.8
01/02/2023 23:01,01/02/2023 23:01,2197.3
01/02/2023 23:04,01/02/2023 23:04,2202.8
01/02/2023 23:07,01/02/2023 23:07,2151.3
01/02/2023 23:10,01/02/2023 23:10,2137.7
01/02/2023 23:13,01/02/2023 23:13,2132.5
01/02/2023 23:16,01/02/2023 23:16,2147.2
01/02/2023 23:19,01/02/2023 23:19,2128.2
01/02/2023 23:22,01/02/2023 23:22,2123
01/02/2023 23:25,01/02/2023 23:25,2107.7
01/02/2023 23:28,01/02/2023 23:28,2114.5
01/02/2023 23:31,01/02/2023 23:31,2117
01/02/2023 23:34,01/02/2023 23:34,2120.5
01/02/2023 23:37,01/02/2023 23:37,2107.2
01/02/2023 23:40,01/02/2023 23:40,2100.7
01/02/2023 23:43,01/02/2023 23:43,2095.2
01/02/2023 23:46,01/02/2023 23:46,2092.8
01/02/2023 23:49,01/02/2023 23:49,2067.7
01/02/2023 23:52,01/02/2023 23:52,2017.7
01/02/2023 23:55,01/02/2023 23:55,1985.2
01/02/2023 23:58,01/02/2023 23:58,1918.9
02/02/2023 00:01,02/02/2023 00:01,1889.7
02/02/2023 00:04,02/02/2023 00:04,1876.2
02/02/2023 00:07,02/02/2023 00:07,1868.2
02/02/2023 00:10,02/02/2023 00:10,1865.5
02/02/2023 00:13,02/02/2023 00:13,1836.2
02/02/2023 00:16,02/02/2023 00:16,1792.2
02/02/2023 00:19,02/02/2023 00:19,1837.5
02/02/2023 00:22,02/02/2023 00:22,1836.5
02/02/2023 00:25,02/02/2023 00:25,1820.2
02/02/2023 00:28,02/02/2023 00:28,1818.5
02/02/2023 00:31,02/02/2023 00:31,1823.3
02/02/2023 00:34,02/02/2023 00:34,1810.5
02/02/2023 00:37,02/02/2023 00:37,1789.5
02/02/2023 00:40,02/02/2023 00:40,1793
02/02/2023 00:43,02/02/2023 00:43,1782
02/02/2023 00:46,02/02/2023 00:46,1773
02/02/2023 00:49,02/02/2023 00:49,1779.3
02/02/2023 00:52,02/02/2023 00:52,1736.7
02/02/2023 00:55,02/02/2023 00:55,1720.2
02/02/2023 00:58,02/02/2023 00:58,1720
02/02/2023 01:01,02/02/2023 01:01,1641.9
02/02/2023 01:04,02/02/2023 01:04,1672.5
02/02/2023 01:07,02/02/2023 01:07,1626.2
02/02/2023 01:10,02/02/2023 01:10,1580
02/02/2023 01:13,02/02/2023 01:13,1532.4
02/02/2023 01:16,02/02/2023 01:16,1516.5
02/02/2023 01:19,02/02/2023 01:19,1516.8
02/02/2023 01:22,02/02/2023 01:22,1487.8
02/02/2023 01:25,02/02/2023 01:25,1489
02/02/2023 01:28,02/02/2023 01:28,1496.7
02/02/2023 01:31,02/02/2023 01:31,1479
02/02/2023 01:34,02/02/2023 01:34,1468.2
02/02/2023 01:37,02/02/2023 01:37,1443.3
02/02/2023 01:40,02/02/2023 01:40,1422.2
02/02/2023 01:43,02/02/2023 01:43,1392.5
02/02/2023 01:46,02/02/2023 01:46,1387.8
02/02/2023 01:49,02/02/2023 01:49,1390
02/02/2023 01:52,02/02/2023 01:52,1394
02/02/2023 01:55,02/02/2023 01:55,1392
02/02/2023 01:58,02/02/2023 01:58,1394.7
02/02/2023 02:01,02/02/2023 02:01,1406.2
02/02/2023 02:04,02/02/2023 02:04,1375
02/02/2023 02:07,02/02/2023 02:07,1455.1
02/02/2023 02:10,02/02/2023 02:10,1513
02/02/2023 02:13,02/02/2023 02:13,1550
02/02/2023 02:16,02/02/2023 02:16,1553.2
02/02/2023 02:19,02/02/2023 02:19,1547.2
02/02/2023 02:22,02/02/2023 02:22,1539
02/02/2023 02:25,02/02/2023 02:25,1524.9
02/02/2023 02:28,02/02/2023 02:28,1513
02/02/2023 02:31,02/02/2023 02:31,1505.5
02/02/2023 02:34,02/02/2023 02:34,1510
02/02/2023 02:37,02/02/2023 02:37,1514.7
02/02/2023 02:40,02/02/2023 02:40,1518.2
02/02/2023 02:43,02/02/2023 02:43,1517.3
02/02/2023 02:46,02/02/2023 02:46,1511.8
02/02/2023 02:49,02/02/2023 02:49,1519.3
02/02/2023 02:52,02/02/2023 02:52,1517.3
02/02/2023 02:55,02/02/2023 02:55,1518
02/02/2023 02:58,02/02/2023 02:58,1512
02/02/2023 03:01,02/02/2023 03:01,1510.5
02/02/2023 03:04,02/02/2023 03:04,1520.7
02/02/2023 03:07,02/02/2023 03:07,1482.7
02/02/2023 03:10,02/02/2023 03:10,1436.7
02/02/2023 03:13,02/02/2023 03:13,1441
02/02/2023 03:16,02/02/2023 03:16,1446
02/02/2023 03:19,02/02/2023 03:19,1437.3
02/02/2023 03:22,02/02/2023 03:22,1432
02/02/2023 03:25,02/02/2023 03:25,1428.8
02/02/2023 03:28,02/02/2023 03:28,1417.5
02/02/2023 03:31,02/02/2023 03:31,1425.8
02/02/2023 03:34,02/02/2023 03:34,1445.8
02/02/2023 03:37,02/02/2023 03:37,1454.3
02/02/2023 03:40,02/02/2023 03:40,1452.2
02/02/2023 03:43,02/02/2023 03:43,1443.3
02/02/2023 03:46,02/02/2023 03:46,1445.5
02/02/2023 03:49,02/02/2023 03:49,1438.3
02/02/2023 03:52,02/02/2023 03:52,1436.8
02/02/2023 03:55,02/02/2023 03:55,1434.5
02/02/2023 03:58,02/02/2023 03:58,1433.2
02/02/2023 04:01,02/02/2023 04:01,1416.2
02/02/2023 04:04,02/02/2023 04:04,1410.7
02/02/2023 04:07,02/02/2023 04:07,1408.2
02/02/2023 04:10,02/02/2023 04:10,1400.2
02/02/2023 04:13,02/02/2023 04:13,1403.7
02/02/2023 04:16,02/02/2023 04:16,1397.8
02/02/2023 04:19,02/02/2023 04:19,1387
02/02/2023 04:22,02/02/2023 04:22,1390.5
02/02/2023 04:25,02/02/2023 04:25,1382.3
02/02/2023 04:28,02/02/2023 04:28,1373.8
02/02/2023 04:31,02/02/2023 04:31,1372.3
02/02/2023 04:34,02/02/2023 04:34,1357.9
02/02/2023 04:37,02/02/2023 04:37,1359.5
02/02/2023 04:40,02/02/2023 04:40,1371
02/02/2023 04:43,02/02/2023 04:43,1369
02/02/2023 04:46,02/02/2023 04:46,1376.5
02/02/2023 04:49,02/02/2023 04:49,1399.8
02/02/2023 04:52,02/02/2023 04:52,1383.5
02/02/2023 04:55,02/02/2023 04:55,1387.3
02/02/2023 04:58,02/02/2023 04:58,1387.5
02/02/2023 05:01,02/02/2023 05:01,1375
02/02/2023 05:04,02/02/2023 05:04,1369.7
02/02/2023 05:07,02/02/2023 05:07,1359.5
02/02/2023 05:10,02/02/2023 05:10,1377
02/02/2023 05:13,02/02/2023 05:13,1375.3
02/02/2023 05:16,02/02/2023 05:16,1377.7
02/02/2023 05:19,02/02/2023 05:19,1376.8
02/02/2023 05:22,02/02/2023 05:22,1362.2
02/02/2023 05:25,02/02/2023 05:25,1362.5
02/02/2023 05:28,02/02/2023 05:28,1348.3
02/02/2023 05:31,02/02/2023 05:31,1348.7
02/02/2023 05:34,02/02/2023 05:34,1349.3
02/02/2023 05:37,02/02/2023 05:37,1347.8
02/02/2023 05:40,02/02/2023 05:40,1335
02/02/2023 05:43,02/02/2023 05:43,1331.2
02/02/2023 05:46,02/02/2023 05:46,1337
02/02/2023 05:49,02/02/2023 05:49,1345.2
02/02/2023 05:52,02/02/2023 05:52,1340.3
02/02/2023 05:55,02/02/2023 05:55,1330.8
02/02/2023 05:58,02/02/2023 05:58,1334.7
02/02/2023 06:01,02/02/2023 06:01,1353.1
02/02/2023 06:04,02/02/2023 06:04,1367.1
02/02/2023 06:07,02/02/2023 06:07,1410.7
02/02/2023 06:10,02/02/2023 06:10,1418.7
02/02/2023 06:13,02/02/2023 06:13,1432.5
02/02/2023 06:16,02/02/2023 06:16,1431.8
02/02/2023 06:19,02/02/2023 06:19,1447.5
02/02/2023 06:22,02/02/2023 06:22,1449.2
02/02/2023 06:25,02/02/2023 06:25,1432.3
02/02/2023 06:28,02/02/2023 06:28,1429.5
02/02/2023 06:31,02/02/2023 06:31,1437.3
02/02/2023 06:34,02/02/2023 06:34,1453.3
02/02/2023 06:37,02/02/2023 06:37,1459.5
02/02/2023 06:40,02/02/2023 06:40,1470.3
02/02/2023 06:43,02/02/2023 06:43,1456.5
02/02/2023 06:46,02/02/2023 06:46,1444.9
02/02/2023 06:49,02/02/2023 06:49,1433.7
02/02/2023 06:52,02/02/2023 06:52,1443.2
02/02/2023 06:55,02/02/2023 06:55,1468.2
02/02/2023 06:58,02/02/2023 06:58,1503
02/02/2023 07:01,02/02/2023 07:01,1520.8
02/02/2023 07:04,02/02/2023 07:04,1512.7
02/02/2023 07:07,02/02/2023 07:07,1548.6
02/02/2023 07:10,02/02/2023 07:10,1596.9
02/02/2023 07:13,02/02/2023 07:13,1629.2
02/02/2023 07:16,02/02/2023 07:16,1614
02/02/2023 07:19,02/02/2023 07:19,1606
02/02/2023 07:22,02/02/2023 07:22,1584.3
02/02/2023 07:25,02/02/2023 07:25,1587.3
02/02/2023 07:28,02/02/2023 07:28,1589.8
02/02/2023 07:31,02/02/2023 07:31,1580.7
02/02/2023 07:34,02/02/2023 07:34,1579.2
02/02/2023 07:37,02/02/2023 07:37,1570.7
02/02/2023 07:40,02/02/2023 07:40,1566.3
02/02/2023 07:43,02/02/2023 07:43,1531.4
02/02/2023 07:46,02/02/2023 07:46,1527.3
02/02/2023 07:49,02/02/2023 07:49,1525.8
02/02/2023 07:52,02/02/2023 07:52,1539.3
02/02/2023 07:55,02/02/2023 07:55,1569
02/02/2023 07:58,02/02/2023 07:58,1628.2
02/02/2023 08:01,02/02/2023 08:01,1697.1
02/02/2023 08:04,02/02/2023 08:04,1734.5
02/02/2023 08:07,02/02/2023 08:07,1831.3
02/02/2023 08:10,02/02/2023 08:10,1882
02/02/2023 08:13,02/02/2023 08:13,1844.5
02/02/2023 08:16,02/02/2023 08:16,1869.5
02/02/2023 08:19,02/02/2023 08:19,1842.7
02/02/2023 08:22,02/02/2023 08:22,1837.7
02/02/2023 08:25,02/02/2023 08:25,1847.8
